officeCode,schoolCode,schoolName
Q10,8490340,삼호고등학교
Q10,8651013,삼호서중학교
Q10,8651034,삼호서초등학교
Q10,8651032,삼호중앙초등학교
Q10,8651012,삼호중학교
Q10,8521064,상사초등학교
Q10,8511059,상암초등학교
Q10,8511176,상암초등학교묘도분교장
Q10,8701029,생영초등학교
Q10,8691022,서삼초등학교
Q10,8641075,서정초등학교
Q10,8651031,서창초등학교
Q10,8571005,석곡중학교
Q10,8571009,석곡초등학교
Q10,8711005,석교중학교
Q10,8711024,석교초등학교
Q10,8511101,성산초등학교
Q10,8490450,성요셉상호문화고등학교
Q10,8490052,성전고등학교
Q10,8631005,성전중학교
Q10,8631023,성전초등학교
Q10,8681014,성지송학중학교
Q10,8551033,성황초등학교
Q10,8531018,세지중학교
Q10,8531024,세지초등학교
Q10,8551022,세풍초등학교
Q10,8511061,소라초등학교
Q10,8511062,소라초등학교사곡분교장
Q10,8511063,소라초등학교소라남분교장
Q10,8511065,소라초등학교여자분교장
Q10,8490247,소림학교
Q10,8701010,소안중학교
Q10,8701034,소안초등학교
Q10,8511056,소호초등학교
Q10,8671015,손불서초등학교
Q10,8671014,손불초등학교
Q10,8490575,솔가람고등학교
Q10,8521058,송광초등학교
Q10,8521130,송산초등학교
Q10,8490427,송지고등학교
Q10,8641008,송지중학교
Q10,8641023,송지초등학교
Q10,8641026,송호초등학교
Q10,8561025,수북초등학교
Q10,8490091,순천강남여자고등학교
Q10,8490054,순천고등학교
Q10,8490183,순천고등학교부설방송통신고등학교
Q10,8490141,순천공업고등학교
Q10,8490092,순천금당고등학교
Q10,8521010,순천금당중학교
Q10,8521020,순천낙안중학교
Q10,8521008,순천남산중학교
Q10,8521033,순천남산초등학교
Q10,8521024,순천남초등학교
Q10,8521042,순천대석초등학교
Q10,8521028,순천도사초등학교
Q10,8521165,순천동산중학교
Q10,8490093,순천매산고등학교
Q10,8490094,순천매산여자고등학교
Q10,8521023,순천매산중학교
Q10,8490519,순천미래과학고등학교
Q10,8521021,순천별량중학교
Q10,8490339,순천복성고등학교
Q10,8521043,순천봉화초등학교
Q10,8521034,순천부영초등학교
Q10,8521025,순천북초등학교
Q10,8521040,순천비봉초등학교
Q10,8521003,순천삼산중학교
Q10,8521032,순천삼산초등학교
Q10,8490188,순천선혜학교
Q10,8521026,순천성남초등학교
Q10,8521031,순천성동초등학교
Q10,8521164,순천세빛중학교
Q10,8521018,순천승남중학교
Q10,8521016,순천승주중학교
Q10,8521022,순천승평중학교
Q10,8521009,순천신흥중학교
Q10,8521039,순천신흥초등학교
Q10,8490055,순천여자고등학교
Q10,8521007,순천연향중학교
Q10,8521155,순천연향중학교부설방송통신중학교
Q10,8521037,순천연향초등학교
Q10,8521131,순천왕운중학교
Q10,8521068,순천왕운초등학교
Q10,8521014,순천왕의중학교
Q10,8521038,순천왕조초등학교
Q10,8521041,순천왕지초등학교
Q10,8521036,순천용당초등학교
Q10,8521015,순천월전중학교
Q10,8521065,순천율산초등학교
Q10,8521004,순천이수중학교
Q10,8521035,순천이수초등학교
Q10,8521030,순천인안초등학교
Q10,8490230,순천제일고등학교
Q10,8521029,순천조례초등학교
Q10,8521017,순천주암중학교
Q10,8521027,순천중앙초등학교
Q10,8490235,순천청암고등학교
Q10,8490291,순천팔마고등학교
Q10,8521011,순천팔마중학교
Q10,8521012,순천풍덕중학교
Q10,8521067,순천풍덕초등학교
Q10,8521013,순천향림중학교
Q10,8521066,순천향림초등학교
Q10,8490214,순천효산고등학교
Q10,8490095,순천효천고등학교
Q10,8521054,승주초등학교
Q10,8511054,시전초등학교
Q10,8651014,시종중학교
Q10,8651021,시종초등학교
Q10,8671016,신광초등학교
Q10,8511098,신기초등학교
Q10,8521159,신대초등학교
Q10,8651006,신북중학교
Q10,8651019,신북초등학교
Q10,8721015,신안신의중학교
Q10,8721012,신안증도중학교
Q10,8490417,신안해양과학고등학교
Q10,8721013,신안흑산중학교
Q10,8721042,신의초등학교
Q10,8631022,신전초등학교
Q10,8701023,신지동초등학교
Q10,8701022,신지초등학교
Q10,8511070,신풍초등학교
Q10,8511052,쌍봉초등학교
Q10,8611031,아산초등학교
Q10,8511026,안산중학교
Q10,8511099,안심초등학교
Q10,8621019,안양초등학교
Q10,8511074,안일초등학교
Q10,8511075,안일초등학교백야분교장
Q10,8490416,안좌고등학교
Q10,8721003,안좌중학교
Q10,8721045,안좌초등학교
Q10,8721047,안좌초등학교자라분교장
Q10,8721009,암태중학교
Q10,8721049,암태초등학교
Q10,8721055,압해동초등학교
Q10,8721056,압해서초등학교
Q10,8721011,압해중학교
Q10,8721052,압해초등학교
Q10,8490056,약산고등학교
Q10,8701013,약산중학교
Q10,8701025,약산초등학교
Q10,8691025,약수초등학교
