officeCode,schoolCode,schoolName
P10,8362053,정읍수성초등학교
P10,8321137,정읍여자고등학교
P10,8321138,정읍제일고등학교
P10,8362080,정읍중학교
P10,8362054,정읍초등학교
P10,8362081,정일중학교
P10,8362055,정일초등학교
P10,8321145,정주고등학교
P10,8402029,조림초등학교
P10,8382066,종정초등학교
P10,8462043,주산초등학교
P10,8372058,주생초등학교
P10,8402040,주천중학교
P10,8402030,주천초등학교
P10,8382074,죽산초등학교
P10,8321204,줄포자동차공업고등학교
P10,8462055,줄포중학교
P10,8462044,줄포초등학교
P10,8432043,지사중학교
P10,8432033,지사초등학교
P10,8321167,지평선고등학교
P10,8382092,지평선중학교
P10,8321134,진경여자고등학교
P10,8352167,진경여자중학교
P10,8382076,진봉초등학교
P10,8332238,진북고등공민학교
P10,8402037,진성중학교
P10,8402031,진안여자중학교
P10,8321177,진안제일고등학교
P10,8402019,진안중앙초등학교
P10,8402032,진안중학교
P10,8402020,진안초등학교
P10,8462031,창북초등학교
P10,8342114,창오초등학교
P10,8352136,천서초등학교
P10,8422029,천천중학교
P10,8422022,천천초등학교
P10,8392059,청명초등학교
P10,8392047,청완초등학교
P10,8382057,청운초등학교
P10,8432044,청웅중학교
P10,8432034,청웅초등학교
P10,8382086,청하중학교
P10,8382077,청하초등학교
P10,8382068,초처초등학교
P10,8352137,춘포초등학교
P10,8382065,치문초등학교
P10,8321139,칠보고등학교
P10,8362089,칠보중학교
P10,8362076,칠보초등학교
P10,8392060,태봉초등학교
P10,8321146,태인고등학교
P10,8362097,태인중학교
P10,8362077,태인초등학교
P10,8442033,팔덕초등학교
P10,8321185,푸른꿈고등학교
P10,8442034,풍산초등학교
P10,8462057,하서중학교
P10,8462047,하서초등학교
P10,8321241,학력인정군산평화고등학교
P10,8342150,학력인정군산평화중학교
P10,8321243,학력인정남일고등학교
P10,8362100,학력인정남일중학교
P10,8362099,학력인정남일초등학교
P10,8321217,학력인정인화고등학교
P10,8432045,학력인정인화중학교
P10,8432035,학력인정인화초등학교
P10,8321242,학력인정전북특별자치도립여성고등학교
P10,8332241,학력인정전북특별자치도립여성중학교
P10,8321239,학력인정진북고등학교
P10,8321240,학력인정진북고등학교(2년제)
P10,8362092,학산중학교
P10,8321175,한국게임과학고등학교
P10,8321153,한국경마축산고등학교
P10,8321233,한국기술부사관고등학교
P10,8321190,한국마사고등학교
P10,8321084,한국전통문화고등학교
P10,8321193,한국치즈과학고등학교
P10,8321180,한국한방고등학교
P10,8321113,한들고등학교
P10,8382080,한들중학교
P10,8321169,한별고등학교
P10,8362056,한솔초등학교
P10,8321225,한울학교
P10,8352157,함라중학교
P10,8352138,함라초등학교
P10,8321123,함열고등학교
P10,8321135,함열여자고등학교
P10,8352164,함열여자중학교
P10,8352150,함열중학교
P10,8352114,함열초등학교
P10,8321198,해리고등학교
P10,8452057,해리중학교
P10,8452047,해리초등학교
P10,8342103,해성초등학교
P10,8462048,행안초등학교
P10,8321148,호남고등학교
P10,8321106,호남제일고등학교
P10,8362093,호남중학교
P10,8392084,화산중학교
P10,8392072,화산초등학교
P10,8382054,황강초등학교
P10,8352140,황등남초등학교
P10,8352166,황등중학교
P10,8352141,황등초등학교
P10,8382079,황산초등학교
P10,8342144,회현중학교
P10,8342128,회현초등학교
P10,8452058,흥덕중학교
P10,8452048,흥덕초등학교
P10,8352131,흥왕초등학교
