officeCode,schoolCode,schoolName
S10,9022105,풍호초등학교
S10,9010230,하동고등학교
S10,9010120,하동여자고등학교
S10,9181031,하동중앙중학교
S10,9181034,하동중학교
S10,9181020,하동초등학교
S10,9022106,하북초등학교
S10,9151034,하북초등학교
S10,9161020,하이초등학교
S10,9161021,하일초등학교
S10,9022107,하천초등학교
S10,9111055,하청중학교
S10,9111041,하청초등학교
S10,9010387,학력인정 경남미용고등학교(2년제)
S10,9010337,학력인정 경남미용고등학교(3년제)
S10,9010697,한국과학기술고등학교
S10,9010655,한국나노마이스터고등학교
S10,9181071,한다사중학교
S10,9071033,한려초등학교
S10,9091091,한림중학교
S10,9091059,한림초등학교
S10,9071047,한산중학교
S10,9071034,한산초등학교
S10,9091085,한얼중학교
S10,9010531,한일여자고등학교
S10,9131032,함성중학교
S10,9010224,함안고등학교
S10,9131033,함안여자중학교
S10,9131026,함안중학교
S10,9131023,함안초등학교
S10,9010076,함양고등학교
S10,9201021,함양여자중학교
S10,9010232,함양제일고등학교
S10,9201022,함양중학교
S10,9201017,함양초등학교
S10,9022108,합성초등학교
S10,9221063,합천가야초등학교
S10,9010156,합천고등학교
S10,9010189,합천여자고등학교
S10,9221033,합천여자중학교
S10,9221029,합천중학교
S10,9221023,합천초등학교
S10,9010668,합천평화고등학교
S10,9010077,합포고등학교
S10,9022174,합포여자중학교
S10,9022175,합포중학교
S10,9022109,합포초등학교
S10,9010121,해성고등학교
S10,9111060,해성중학교
S10,9171029,해성중학교
S10,9171018,해양초등학교
S10,9022176,해운중학교
S10,9022110,해운초등학교
S10,9221035,해인중학교
S10,9022111,현동초등학교
S10,9211031,혜성여자중학교
﻿S10,9022177,호계중학교
S10,9022112,호계초등학교
S10,9131027,호암중학교
S10,9131024,호암초등학교
S10,9181032,화개중학교
S10,9181021,화개초등학교
S10,9181022,화개초등학교왕성분교장
S10,9022113,화양초등학교
S10,9121017,화정초등학교
S10,9091060,화정초등학교
S10,9151035,화제초등학교
S10,9091086,활천중학교
S10,9151036,황산초등학교
S10,9151154,회야초등학교
S10,9022114,회원초등학교
S10,9161032,회화중학교
S10,9161023,회화초등학교
S10,9181023,횡천초등학교
S10,9010259,효암고등학교
