officeCode,schoolCode,schoolName
E10,7331199,인천신대초등학교
E10,7361047,인천신석초등학교
E10,7321038,인천신선초등학교
E10,7341043,인천신송초등학교
E10,7341044,인천신월초등학교
E10,7341224,인천신정중학교
E10,7341045,인천신정초등학교
E10,7331042,인천신촌초등학교
E10,7310333,인천신현고등학교
E10,7361048,인천신현북초등학교
E10,7361049,인천신현초등학교
E10,7321039,인천신흥초등학교
E10,7361050,인천심곡초등학교
E10,7331043,인천십정초등학교
E10,7310598,인천아라고등학교
E10,7361321,인천아라중학교
E10,7361332,인천아라초등학교
E10,7361327,인천아람초등학교
E10,7331220,인천안남중학교
E10,7331200,인천안남초등학교
E10,7331201,인천안산초등학교
E10,7341046,인천약산초등학교
E10,7361063,인천양지초등학교
E10,7331221,인천양촌중학교
E10,7331202,인천양촌초등학교
E10,7310060,인천여자고등학교
E10,7310129,인천여자고등학교부설방송통신고등학교
E10,7310104,인천여자상업고등학교
E10,7341093,인천여자중학교
E10,7341047,인천연성초등학교
E10,7310422,인천연송고등학교
E10,7341277,인천연송초등학교
E10,7341048,인천연수초등학교
E10,7321040,인천연안초등학교
E10,7310150,인천연일학교
E10,7321041,인천연학초등학교
E10,7341049,인천연화초등학교
E10,7310259,인천영선고등학교
E10,7331044,인천영선초등학교
E10,7310405,인천영종고등학교
E10,7321042,인천영종초등학교
E10,7321062,인천영종초등학교금산분교장
E10,7310383,인천영흥고등학교
E10,7310154,인천예림학교
E10,7341285,인천예송중학교
E10,7341288,인천예송초등학교
E10,7310061,인천예술고등학교
E10,7310253,인천예일고등학교
E10,7331222,인천예일중학교
E10,7341050,인천옥련초등학교
E10,7310620,인천온라인학교
E10,7361072,인천완정초등학교
E10,7361013,인천왕길초등학교
E10,7310242,인천외국어고등학교
E10,7331045,인천용마초등학교
E10,7321043,인천용유초등학교
E10,7321044,인천용일초등학교
E10,7321045,인천용정초등학교
E10,7321214,인천용학초등학교
E10,7321046,인천용현남초등학교
E10,7321064,인천용현남초등학교자월분교장
E10,7321047,인천용현초등학교
E10,7321048,인천운남초등학교
E10,7321233,인천운서중학교
E10,7321049,인천운서초등학교
E10,7310260,인천원당고등학교
E10,7361014,인천원당초등학교
E10,7341219,인천원동초등학교
E10,7310155,인천은광학교
E10,7341051,인천은봉초등학교
E10,7341304,인천은송초등학교
E10,7361019,인천은지초등학교
E10,7361322,인천이음중학교
E10,7361324,인천이음초등학교
E10,7341052,인천인동초등학교
E10,7341053,인천인수초등학교
E10,7321050,인천인주초등학교
E10,7310151,인천인혜학교
E10,7331046,인천일신초등학교
E10,7331203,인천작동초등학교
E10,7331204,인천작전초등학교
E10,7341054,인천장도초등학교
E10,7341270,인천장서초등학교
E10,7341055,인천장수초등학교
E10,7341293,인천장아초등학교
E10,7310370,인천전자마이스터고등학교
E10,7341094,인천정각중학교
E10,7341056,인천정각초등학교
E10,7341057,인천조동초등학교
E10,7321051,인천주안남초등학교
E10,7321065,인천주안남초등학교승봉분교장
E10,7321052,인천주안북초등학교
E10,7321053,인천주안초등학교
E10,7341058,인천주원초등학교
E10,7310562,인천중산고등학교
E10,7321223,인천중산중학교
E10,7321221,인천중산초등학교
E10,7310625,인천중앙여자고등학교
E10,7341059,인천중앙초등학교
E10,7341095,인천중학교
E10,7310404,인천진산과학고등학교
E10,7331047,인천진산초등학교
E10,7361055,인천창신초등학교
E10,7321054,인천창영초등학교
E10,7361056,인천천마초등학교
E10,7341283,인천첨단초등학교
E10,7310446,인천청담고등학교
E10,7310375,인천청라고등학교
E10,7361247,인천청라중학교
E10,7361073,인천청라초등학교
E10,7361292,인천청람중학교
E10,7361267,인천청람초등학교
E10,7341060,인천청량초등학교
E10,7310474,인천청선학교
E10,7310477,인천청인학교
E10,7361253,인천청일초등학교
E10,7331048,인천청천초등학교
E10,7341061,인천청학초등학교
E10,7361314,인천청호중학교
E10,7361313,인천청호초등학교
E10,7310062,인천체육고등학교
E10,7310374,인천초은고등학교
E10,7361255,인천초은중학교
E10,7361246,인천초은초등학교
E10,7341062,인천축현초등학교
E10,7310447,인천포스코고등학교
E10,7310371,인천하늘고등학교
E10,7321230,인천하늘중학교
E10,7321196,인천하늘초등학교
E10,7331049,인천하정초등학교
E10,7321055,인천학산초등학교
E10,7321056,인천학익초등학교
E10,7331050,인천한길초등학교
E10,7310418,인천한누리학교
E10,7310418,인천한누리학교(중)
E10,7361330,인천한들초등학교
E10,7361317,인천한별초등학교
E10,7341236,인천한빛초등학교
E10,7341063,인천함박초등학교
E10,7361315,인천해든초등학교
E10,7310384,인천해밀학교
E10,7310384,인천해밀학교(중)
E10,1192069,인천해사고등학교
E10,7331205,인천해서초등학교
E10,7310349,인천해송고등학교
E10,7341096,인천해송중학교
E10,7341064,인천해송초등학교
E10,7310109,인천해양과학고등학교
E10,7310423,인천해원고등학교
E10,7361256,인천해원중학교
E10,7361254,인천해원초등학교
E10,7341312,인천현송중학교
E10,7341306,인천현송초등학교
E10,7310156,인천혜광학교
E10,7310451,인천화교소중산중고등학교
E10,7331206,인천화전초등학교
E10,7310252,인천효성고등학교
E10,7331207,인천효성남초등학교
E10,7331208,인천효성동초등학교
E10,7331209,인천효성서초등학교
E10,7331223,인천효성중학교
E10,7331210,인천효성초등학교
E10,7331051,인천후정초등학교
E10,7310479,인평자동차고등학교
E10,7310085,인하대학교사범대학부속고등학교
E10,7321097,인하대학교사범대학부속중학교
E10,7310086,인항고등학교
E10,7310063,인화여자고등학교
E10,7321088,인화여자중학교
E10,7331224,임학중학교
E10,7310213,작전고등학교
E10,7310241,작전여자고등학교
E10,7331225,작전중학교
E10,7310627,재능고등학교
E10,7321235,재능중학교
E10,7310372,정석항공과학고등학교
E10,7310064,제물포고등학교
E10,7310130,제물포고등학교부설방송통신고등학교
E10,7321089,제물포여자중학교
E10,7361098,제물포중학교
E10,7310246,제일고등학교
E10,7351023,조산초등학교
E10,7331072,진산중학교
E10,7310450,채드윅송도국제학교
E10,7310377,청라달튼외국인학교
E10,7341097,청량중학교
E10,7331073,청천중학교
E10,7341098,청학중학교
E10,7310621,칼빈매니토바국제학교
E10,7351025,하점초등학교
E10,7310387,학력인정남인천고등학교
E10,7310394,학력인정남인천고등학교(2년제)
E10,7310392,학력인정남인천고등학교병설남인천중학교(2년제)
E10,7310476,학력인정인천생활예술고등학교
E10,7310065,학익고등학교
E10,7310066,학익여자고등학교
E10,7310601,한국글로벌셰프고등학교
E10,7310454,한국주얼리고등학교
E10,7331052,한일초등학교
E10,7310135,한진고등기술학교
E10,7341099,함박중학교
E10,7351026,합일초등학교
E10,7351027,해명초등학교
E10,7321090,화도진중학교
E10,7351028,화도초등학교
